BondID,PermID,ISIN,IssuePrice,IssueDate,AssetStatusDescription,CouponFrequency,CouponRate,DenominationMinimum,FaceIssuedTotal,FaceIssuedUSD,FaceOutstanding,FaceOutstandingDate,FaceOutstandingUSD,MoodysRatingDate,IssuerOAPermID,RIC,Maturity
44655650478.0,4295900343,US40434CAD74,99.574,23/06/2014,Issued,2.0,3.5,100000.0,750000000.0,750000000,750000000.0,23/06/2014,750000000,18/08/2021,4295900343,40434CAD7=,23/06/2024
46658837769.0,4295893564,XS1634372954,100.0,21/06/2017,Issued,2.0,5.85,200000.0,500000000.0,500000000,500000000.0,21/06/2017,500000000,16/08/2022,4295893564,TR163437295=,21/06/2024
46658837707.0,4295893564,US984848AJ00,100.0,21/06/2017,Issued,2.0,5.85,200000.0,500000000.0,500000000,500000000.0,21/06/2017,500000000,16/08/2022,4295893564,984848AJ0=,21/06/2024
232810000000.0,4296424232,XS2639840219,100.0,21/06/2023,Issued,0.0,5.7,200000.0,100000000.0,100000000,100000000.0,21/06/2023,100000000,16/06/2023,4296424232,KR263984021=,21/06/2024
44654321511.0,4295895566,XS1049296137,100.0,27/03/2014,Issued,4.0,4.35,1000000.0,50000000.0,50000000,50000000.0,27/03/2014,50000000,27/03/2014,4295895566,GB104929613=,20/06/2024
232769000000.0,4296424232,US500630DF23,99.756,19/01/2021,Issued,2.0,0.4,200000.0,700000000.0,700000000,700000000.0,19/01/2021,700000000,04/10/2021,4296424232,500630DF2=,19/06/2024
232809000000.0,4295860592,XS2633756619,100.0,12/06/2023,Issued,0.0,5.69,200000.0,110000000.0,110000000,110000000.0,12/06/2023,110000000,12/06/2023,4295860592,CA263375661=,12/06/2024
192845000000.0,4295862902,US89114QCA40,99.986,12/06/2019,Issued,2.0,2.65,2000.0,1500000000.0,1500000000,1500000000.0,12/06/2019,1500000000,01/03/2022,4295862902,89114QCA4=,12/06/2024
232774000000.0,4295946698,US222213AX87,99.923,10/06/2021,Issued,2.0,0.375,1000.0,500000000.0,500000000,500000000.0,10/06/2021,500000000,10/03/2023,4295946698,222213AX8=,10/06/2024
232809000000.0,4296858866,XS2515897804,,01/06/2023,Issued,4.0,8.5,44.3655,275139700.0,275139700,275139700.0,01/06/2023,275139700,01/06/2023,4296858866,FR251589780=RRPS,10/06/2024
192845000000.0,5000001412,US80282KAW62,99.914,07/06/2019,Issued,2.0,3.5,2000.0,1000000000.0,1000000000,1000000000.0,07/06/2019,1000000000,25/06/2021,5000001412,80282KAW6=,07/06/2024
44655454758.0,4296721032,US05969LAA98,98.686,06/06/2014,Issued,2.0,4.125,150000.0,1000000000.0,1000000000,1000000000.0,06/06/2014,1000000000,06/06/2014,4296721032,05969LAA9=,06/06/2024
44655454937.0,4296721032,USP13296AL53,98.686,06/06/2014,Issued,2.0,4.125,150000.0,1000000000.0,1000000000,1000000000.0,06/06/2014,1000000000,06/06/2014,4296721032,MX107500979=,06/06/2024
192791000000.0,4296785143,XS1773999732,,06/06/2018,Issued,1.0,5.19109,1000.0,50000000.0,50000000,50000000.0,06/06/2018,50000000,06/06/2018,4296785143,CH177399973=,06/06/2024
192834000000.0,4295856152,US2027A1KB26,99.941,04/03/2019,Issued,2.0,3.35,2000.0,750000000.0,750000000,408548000.0,10/12/2020,408548000,29/03/2023,4295856152,AU196044949=,04/06/2024
192834000000.0,4295856152,US2027A0KB43,99.941,04/03/2019,Issued,2.0,3.35,2000.0,750000000.0,750000000,408548000.0,10/12/2020,408548000,29/03/2023,4295856152,2027A0KB4=,04/06/2024
232808000000.0,5000076303,XS2631788077,100.0,02/06/2023,Issued,0.0,5.5,200000.0,38000000.0,38000000,38000000.0,02/06/2023,38000000,31/05/2023,5000076303,KR263178807=,03/06/2024
232780000000.0,8589934339,US06048WQ607,100.0,03/12/2021,Issued,4.0,1.0,1000.0,75000000.0,75000000,75000000.0,03/12/2021,75000000,03/05/2023,8589934339,06048WQ60=,03/06/2024
192799000000.0,4295875731,IT0005331753,100.0,31/05/2018,Issued,4.0,3.2,2000.0,28536000.0,28536000,28536000.0,31/05/2018,28536000,31/05/2018,4295875731,IT533175=,31/05/2024
232808000000.0,4295882085,XS2630403504,100.0,31/05/2023,Issued,0.0,5.49,200000.0,50000000.0,50000000,50000000.0,31/05/2023,50000000,31/05/2023,4295882085,KR263040350=,31/05/2024
232786000000.0,8589934213,US78014RJG65,100.0,30/11/2022,Issued,4.0,5.4,1000.0,45622000.0,45622000,45622000.0,30/11/2022,45622000,01/12/2022,8589934213,78014RJG6=,30/05/2024
232793000000.0,4295900343,US40428HTA04,99.996,24/05/2022,Issued,2.0,3.75,200000.0,1000000000.0,1000000000,1000000000.0,24/05/2022,1000000000,17/05/2022,4295900343,40428HTA0=,24/05/2024
232800000000.0,4295884742,XS2558573049,99.933,22/11/2022,Issued,2.0,4.75,200000.0,1500000000.0,1500000000,1500000000.0,22/11/2022,1500000000,29/12/2022,4295884742,NL255857304=,22/05/2024
232800000000.0,4295884742,US05591F2Q27,99.933,22/11/2022,Issued,2.0,4.75,200000.0,1500000000.0,1500000000,1500000000.0,22/11/2022,1500000000,29/12/2022,4295884742,05591F2Q2=,22/05/2024
232793000000.0,4296543239,XS2479997368,100.0,16/05/2022,Issued,1.0,2.972,200000.0,50000000.0,50000000,50000000.0,16/05/2022,50000000,27/06/2022,4296543239,NL247999736=,16/05/2024
232807000000.0,5037349820,XS2621424691,100.0,15/05/2023,Issued,0.0,5.14,200000.0,45000000.0,45000000,45000000.0,15/05/2023,45000000,15/05/2023,5037349820,KR262142469=,15/05/2024
44655073324.0,4296470941,US06739FHV67,99.967,15/05/2014,Issued,2.0,3.75,200000.0,2250000000.0,2250000000,591743000.0,10/08/2016,591743000,10/03/2023,4296470941,06739FHV6=,15/05/2024
44655004655.0,5000021791,US46625HJX98,99.51,13/05/2014,Issued,2.0,3.625,2000.0,2000000000.0,2000000000,2000000000.0,13/05/2014,2000000000,01/05/2023,5000021791,46625HJX9=,13/05/2024
192796000000.0,4297147213,XS1814962582,99.343,03/05/2018,Issued,2.0,6.125,200000.0,500000000.0,500000000,500000000.0,03/05/2018,500000000,16/08/2022,4297147213,TR181496258=,03/05/2024
192796000000.0,4297147213,US90015LAD91,99.343,03/05/2018,Issued,2.0,6.125,200000.0,500000000.0,500000000,500000000.0,03/05/2018,500000000,16/08/2022,4297147213,90015LAD9=,03/05/2024
232788000000.0,5050707760,US48133DE553,100.0,29/04/2022,Issued,2.0,3.125,1000.0,128429000.0,128429000,128429000.0,29/04/2022,128429000,29/09/2022,5050707760,48133DE55=,29/04/2024
44654748841.0,4296424232,XS1062029746,100.0,29/04/2014,Issued,1.0,3.62,1000000.0,50000000.0,50000000,50000000.0,29/04/2014,50000000,04/10/2021,4296424232,KR106202974=,29/04/2024
232782000000.0,8589934339,US06048WV318,100.0,29/04/2022,Issued,4.0,3.1,1000.0,50000000.0,50000000,50000000.0,29/04/2022,50000000,03/05/2023,8589934339,06048WV31=,29/04/2024
232806000000.0,4295860600,XS2616362633,100.0,27/04/2023,Issued,0.0,5.53,200000.0,100000000.0,100000000,100000000.0,27/04/2023,100000000,27/04/2023,4295860600,CA261636263=,27/04/2024
232772000000.0,4296537663,US45950VPW09,100.0,29/04/2021,Issued,2.0,0.385,1000.0,100000000.0,100000000,100000000.0,29/04/2021,100000000,18/11/2021,4296537663,45950VPW0=,26/04/2024
232807000000.0,4296424232,XS2616082603,100.0,26/04/2023,Issued,0.0,5.25,200000.0,50000000.0,50000000,50000000.0,26/04/2023,50000000,24/04/2023,4296424232,KR261608260=,26/04/2024
232806000000.0,4296424232,XS2615920530,100.0,26/04/2023,Issued,2.0,5.231,200000.0,100000000.0,100000000,100000000.0,26/04/2023,100000000,26/04/2023,4296424232,KR261592053=,26/04/2024
232806000000.0,4295860592,HK0000924552,100.0,26/04/2023,Issued,0.0,5.45,1000000.0,35000000.0,35000000,35000000.0,26/04/2023,35000000,26/04/2023,4295860592,BNSHFC23007=,25/04/2024
232792000000.0,5000076303,XS2471388541,100.0,21/04/2022,Issued,2.0,3.15,200000.0,40000000.0,40000000,40000000.0,21/04/2022,40000000,21/04/2022,5000076303,KR247138854=,21/04/2024
232792000000.0,4296126537,XS2470627931,100.0,20/04/2022,Issued,1.0,3.42,200000.0,40000000.0,40000000,40000000.0,20/04/2022,40000000,14/04/2022,4296126537,GB247062793=,20/04/2024
232805000000.0,5037349820,XS2613555239,100.0,19/04/2023,Issued,0.0,5.36,200000.0,39000000.0,39000000,39000000.0,19/04/2023,39000000,19/04/2023,5037349820,KR261355523=,20/04/2024
232764000000.0,4295863513,XS1895749593,100.0,19/10/2018,Issued,2.0,4.034,200000.0,45000000.0,45000000,45000000.0,19/10/2018,45000000,19/10/2018,4295863513,CL189574959=,19/04/2024
44654619292.0,4297066605,US85628UAF30,99.945,17/04/2014,Issued,2.0,4.875,200000.0,500000000.0,500000000,500000000.0,17/04/2014,500000000,20/01/2023,4297066605,85628UAF3=,17/04/2024
44654622737.0,4297066605,USY81647AB84,99.945,17/04/2014,Issued,2.0,4.875,200000.0,500000000.0,500000000,500000000.0,17/04/2014,500000000,20/01/2023,4297066605,IN105910096=,17/04/2024
44654598868.0,4295878063,US60688XAG51,99.744,16/04/2014,Issued,2.0,3.75,200000.0,500000000.0,500000000,500000000.0,16/04/2014,500000000,12/10/2021,4295878063,60688XAG5=,16/04/2024
44654600542.0,4295878063,USJ45992PK42,99.744,16/04/2014,Issued,2.0,3.75,200000.0,500000000.0,500000000,500000000.0,16/04/2014,500000000,12/10/2021,4295878063,JP105604815=,16/04/2024
44654579235.0,5000084509,US05578DAG79,99.82,15/04/2014,Issued,2.0,4.0,250000.0,1500000000.0,1500000000,1500000000.0,15/04/2014,1500000000,29/06/2023,5000084509,05578DAG7=,15/04/2024
232772000000.0,4295860592,US0641593X29,99.976,19/04/2021,Issued,2.0,0.7,2000.0,1250000000.0,1250000000,1250000000.0,19/04/2021,1250000000,16/06/2021,4295860592,0641593X2=,15/04/2024
192839000000.0,5035391926,US8672EMAL86,99.776,15/04/2019,Issued,2.0,3.3,2000.0,500000000.0,500000000,500000000.0,15/04/2019,500000000,12/05/2021,5035391926,8672EMAL8=,15/04/2024
192839000000.0,5035391926,US8672ENAL69,99.776,15/04/2019,Issued,2.0,3.3,2000.0,500000000.0,500000000,500000000.0,15/04/2019,500000000,12/05/2021,5035391926,AU198283142=,15/04/2024
232778000000.0,4295860596,US06368GNR47,100.0,12/04/2022,Issued,2.0,3.0,1000.0,33397000.0,33397000,33397000.0,12/04/2022,33397000,29/03/2022,4295860596,06368GNR4=,12/04/2024
44654535751.0,4296424232,XS1056202846,100.0,11/04/2014,Issued,1.0,3.7,1000000.0,50000000.0,50000000,50000000.0,11/04/2014,50000000,04/10/2021,4296424232,KR105620284=,11/04/2024
192838000000.0,4295884647,US456837AP87,99.85,09/04/2019,Issued,2.0,3.55,200000.0,1000000000.0,1000000000,1000000000.0,09/04/2019,1000000000,02/10/2020,4295884647,456837AP8=,09/04/2024
192852000000.0,8589934158,US45818WCJ36,100.0,09/04/2019,Issued,2.0,2.375,10000.0,50000000.0,50000000,50000000.0,09/04/2019,50000000,09/04/2019,8589934158,45818WCJ3=,09/04/2024
192837000000.0,5001111203,XS1972573007,99.905,04/04/2019,Issued,2.0,3.875,200000.0,300000000.0,300000000,300000000.0,04/04/2019,300000000,20/01/2023,5001111203,IN197257300=,04/04/2024
192814000000.0,4295863513,XS1888335194,,04/10/2018,Issued,2.0,4.016,200000.0,100000000.0,100000000,100000000.0,04/10/2018,100000000,04/10/2018,4295863513,CL188833519=,04/04/2024
192837000000.0,4295860600,US13607GAP90,99.931,02/04/2019,Issued,2.0,3.1,2000.0,1000000000.0,1000000000,1000000000.0,02/04/2019,1000000000,16/06/2021,4295860600,13607GAP9=,02/04/2024
44654432536.0,8589934339,US06051GFF19,99.625,01/04/2014,Issued,2.0,4.0,2000.0,2750000000.0,2750000000,2304937000.0,08/01/2018,2304937000,03/05/2023,8589934339,06051GFF1=,01/04/2024
192837000000.0,4297004377,XS1965523084,99.336,28/03/2019,Issued,2.0,3.875,200000.0,400000000.0,400000000,400000000.0,28/03/2019,400000000,20/01/2023,4297004377,IN196552308=,28/03/2024
192837000000.0,4295893750,US90015WAH60,99.697,28/03/2019,Issued,2.0,8.125,200000.0,600000000.0,600000000,600000000.0,28/03/2019,600000000,16/08/2022,4295893750,90015WAH6=,28/03/2024
192837000000.0,4295893750,XS1970705528,99.697,28/03/2019,Issued,2.0,8.125,200000.0,600000000.0,600000000,600000000.0,28/03/2019,600000000,16/08/2022,4295893750,TR197070552=,28/03/2024
232784000000.0,8589934570,US45906M3C38,99.922,29/03/2022,Issued,2.0,2.25,1000.0,1000000000.0,1000000000,1000000000.0,29/03/2022,1000000000,29/03/2022,8589934570,45906M3C3=,28/03/2024
232799000000.0,4296470941,US06749NRH79,100.0,03/03/2023,Issued,2.0,5.25,1000.0,40000000.0,40000000,40000000.0,03/03/2023,40000000,10/03/2023,4296470941,06749NRH7=,28/03/2024
232805000000.0,4296470941,XS2602520202,100.0,22/03/2023,Issued,0.0,5.0,250000.0,525000000.0,525000000,525000000.0,22/03/2023,525000000,17/03/2023,4296470941,GB260252020=,27/03/2024
192790000000.0,4295875735,XS1791340554,100.0,26/03/2018,Issued,1.0,4.5,2000.0,300000000.0,300000000,63706000.0,22/02/2019,63706000,01/05/2018,4295875735,IT179134055=,26/03/2024
232771000000.0,4296999124,XS2324778815,100.0,26/03/2021,Issued,2.0,0.59,200000.0,50000000.0,50000000,50000000.0,26/03/2021,50000000,04/10/2021,4296999124,KR232477881=,26/03/2024
232771000000.0,4295878061,US86563VAU35,99.938,25/03/2021,Issued,2.0,0.85,200000.0,1750000000.0,1750000000,1750000000.0,25/03/2021,1750000000,04/08/2022,4295878061,86563VAU3=,25/03/2024
232771000000.0,4295878061,USJ7771YKN69,99.938,25/03/2021,Issued,2.0,0.85,200000.0,1750000000.0,1750000000,1750000000.0,25/03/2021,1750000000,04/08/2022,4295878061,JP231727981=,25/03/2024
192836000000.0,4295860596,XS1966819812,,22/03/2019,Issued,2.0,3.238,1000000.0,200000000.0,200000000,200000000.0,22/03/2019,200000000,22/03/2019,4295860596,CA196681981=,22/03/2024
232771000000.0,8589934570,XS2321665338,100.0,22/03/2021,Issued,1.0,0.35,100000000.0,100000000.0,100000000,100000000.0,22/03/2021,100000000,22/03/2021,8589934570,XS232166533=,22/03/2024
232801000000.0,4296537663,XS2569068724,100.0,20/12/2022,Issued,0.0,4.93,200000.0,50000000.0,50000000,50000000.0,20/12/2022,50000000,20/12/2022,4296537663,XS256906872=,20/03/2024
232807000000.0,4296470941,XS2506777239,100.0,24/05/2023,Issued,4.0,6.95,100000.0,40000000.0,40000000,40000000.0,24/05/2023,40000000,24/05/2023,4296470941,GB250677723=,20/03/2024
192835000000.0,8589934570,US459058GQ03,99.837,19/03/2019,Issued,2.0,2.5,1000.0,4500000000.0,4500000000,4500000000.0,19/03/2019,4500000000,27/01/2022,8589934570,459058GQ0=,19/03/2024
192836000000.0,8589934570,XS1964735994,100.0,19/03/2019,Issued,2.0,0.0,1000.0,100000000.0,100000000,100000000.0,19/03/2019,100000000,19/03/2019,8589934570,XS196473599=,19/03/2024
192825000000.0,8589934159,US298785HV15,99.485,15/01/2019,Issued,2.0,2.625,1000.0,4000000000.0,4000000000,4000000000.0,15/01/2019,4000000000,30/06/2023,8589934159,298785HV1=,15/03/2024
192842000000.0,4295863513,XS1879614755,100.0,13/09/2018,Issued,2.0,3.848,200000.0,50000000.0,50000000,50000000.0,13/09/2018,50000000,13/09/2018,4295863513,CL187961475=,13/03/2024
192835000000.0,8589934254,US53944YAH62,99.852,12/03/2019,Issued,2.0,3.9,200000.0,1000000000.0,1000000000,1000000000.0,12/03/2019,1000000000,19/07/2022,8589934254,53944YAH6=,12/03/2024
232790000000.0,4295860592,US06418BAC28,100.0,11/03/2022,Issued,2.0,2.44,2000.0,900000000.0,900000000,900000000.0,11/03/2022,900000000,09/03/2022,4295860592,06418BAC2=,11/03/2024
192835000000.0,4295862902,US89114QCB23,99.872,11/03/2019,Issued,2.0,3.25,2000.0,1250000000.0,1250000000,1250000000.0,11/03/2019,1250000000,01/03/2022,4295862902,89114QCB2=,11/03/2024
44654062674.0,4295878360,US064255AW26,99.785,10/03/2014,Issued,2.0,3.75,200000.0,750000000.0,750000000,750000000.0,10/03/2014,750000000,17/09/2021,4295878360,064255AW2=,10/03/2024
44654062826.0,4295878360,USJ0423YBQ64,99.785,10/03/2014,Issued,2.0,3.75,200000.0,750000000.0,750000000,750000000.0,10/03/2014,750000000,17/09/2021,4295878360,JP104458335=,10/03/2024
232770000000.0,4296424232,US500630DJ45,99.827,09/03/2021,Issued,2.0,0.4,200000.0,400000000.0,400000000,400000000.0,09/03/2021,400000000,04/10/2021,4296424232,500630DJ4=,09/03/2024
232790000000.0,4295860596,US06368FAG46,99.93,08/03/2022,Issued,2.0,2.15,2000.0,1250000000.0,1250000000,1250000000.0,08/03/2022,1250000000,04/03/2022,4295860596,06368FAG4=,08/03/2024
232770000000.0,8589934365,US38376HAG39,99.637,09/03/2021,Issued,2.0,0.25,200000.0,2000000000.0,2000000000,2000000000.0,09/03/2021,2000000000,21/10/2022,8589934365,38376HAG3=,08/03/2024
232770000000.0,8589934365,XS2311299791,99.637,09/03/2021,Issued,2.0,0.25,200000.0,2000000000.0,2000000000,2000000000.0,09/03/2021,2000000000,21/10/2022,8589934365,GB231129979=,08/03/2024
232777000000.0,4295862902,US89114TZR66,99.915,10/03/2022,Issued,2.0,2.35,2000.0,1500000000.0,1500000000,1500000000.0,10/03/2022,1500000000,08/03/2022,4295862902,89114TZR6=,08/03/2024
232770000000.0,4295868960,US500769JM70,99.739,03/03/2021,Issued,2.0,0.25,1000.0,5000000000.0,5000000000,5000000000.0,03/03/2021,5000000000,09/12/2021,4295868960,500769JM7=,08/03/2024
192834000000.0,5000000933,US606822BD53,100.0,07/03/2019,Issued,2.0,3.407,2000.0,1500000000.0,1500000000,1500000000.0,07/03/2019,1500000000,17/09/2021,5000000933,606822BD5=,07/03/2024
46643935896.0,5000084509,FR0013240645,100.0,06/03/2017,Issued,1.0,1.6,100000.0,62000000.0,62000000,62000000.0,06/03/2017,62000000,06/03/2017,5000084509,FR0013240645=,06/03/2024
192880000000.0,4295875731,IT0005398943,100.0,06/03/2020,Issued,1.0,2.1,2000.0,15218000.0,15218000,15218000.0,06/03/2020,15218000,06/03/2020,4295875731,IT000539894=1M,06/03/2024
232804000000.0,4295884742,XS2595420063,100.0,06/03/2023,Issued,0.0,5.414,200000.0,50000000.0,50000000,50000000.0,06/03/2023,50000000,06/03/2023,4295884742,NL259542006=,06/03/2024
232770000000.0,4295862902,US89114QCQ91,99.911,04/03/2021,Issued,2.0,0.55,2000.0,750000000.0,750000000,750000000.0,04/03/2021,750000000,01/03/2022,4295862902,89114QCQ9=,04/03/2024
232770000000.0,4296543409,XS2306518098,99.848,04/03/2021,Issued,2.0,0.5,200000.0,520000000.0,520000000,520000000.0,04/03/2021,520000000,09/12/2021,4296543409,JP230651809=,04/03/2024
232770000000.0,4296543409,US25159MBC01,99.848,04/03/2021,Issued,2.0,0.5,200000.0,520000000.0,520000000,520000000.0,04/03/2021,520000000,09/12/2021,4296543409,25159MBC0=,04/03/2024
232804000000.0,4296126537,XS2594148228,100.0,02/03/2023,Issued,0.0,4.7,200000.0,50000000.0,50000000,50000000.0,02/03/2023,50000000,01/03/2023,4296126537,GB259414822=,02/03/2024
232804000000.0,4296126537,XS2592647239,100.0,01/03/2023,Issued,0.0,4.7,150000.0,99900000.0,99900000,99900000.0,01/03/2023,99900000,27/02/2023,4296126537,GB259264723=,01/03/2024
232796000000.0,5050707760,US48133MAX83,100.0,29/08/2022,Issued,2.0,4.0,1000.0,37500000.0,37500000,37500000.0,29/08/2022,37500000,29/09/2022,5050707760,48133MAX8=,29/02/2024
232799000000.0,5050707760,US48133PDZ36,100.0,31/01/2023,Issued,2.0,5.0,1000.0,307472000.0,307472000,307472000.0,31/01/2023,307472000,13/01/2023,5050707760,48133PDZ3=,29/02/2024
232782000000.0,4295860600,US13607XEW39,100.0,31/01/2023,Issued,2.0,5.0,1000.0,35000000.0,35000000,35000000.0,31/01/2023,35000000,13/01/2023,4295860600,13607XEW3=,29/02/2024
232786000000.0,8589934213,US78014RGD61,100.0,29/08/2022,Issued,4.0,4.0,1000.0,86500000.0,86500000,86500000.0,29/08/2022,86500000,01/12/2022,8589934213,78014RGD6=,29/02/2024
192826000000.0,4295868960,US500769HX53,99.667,23/01/2019,Issued,2.0,2.625,1000.0,5000000000.0,5000000000,5000000000.0,23/01/2019,5000000000,09/12/2021,4295868960,500769HX5=,28/02/2024
192833000000.0,4295946698,US222213AS92,99.422,27/02/2019,Issued,2.0,2.5,1000.0,1000000000.0,1000000000,1000000000.0,27/02/2019,1000000000,10/03/2023,4295946698,222213AS9=,27/02/2024
192833000000.0,4295884742,US05591F2D14,99.661,27/02/2019,Issued,2.0,2.625,200000.0,1500000000.0,1500000000,1500000000.0,27/02/2019,1500000000,11/05/2022,4295884742,05591F2D1=,27/02/2024
192833000000.0,4295884742,XS1956184532,99.661,27/02/2019,Issued,2.0,2.625,200000.0,1500000000.0,1500000000,1500000000.0,27/02/2019,1500000000,11/05/2022,4295884742,NL195618453=,27/02/2024
232782000000.0,4295860600,US13607XEU72,100.0,26/01/2023,Issued,2.0,5.375,1000.0,50000000.0,50000000,50000000.0,26/01/2023,50000000,09/01/2023,4295860600,13607XEU7=,26/02/2024
192833000000.0,4295856627,US961214EC31,99.963,26/02/2019,Issued,2.0,3.3,2000.0,1250000000.0,1250000000,1250000000.0,26/02/2019,1250000000,29/03/2023,4295856627,961214EC3=,26/02/2024
232803000000.0,4295884742,XS2589825681,100.0,21/02/2023,Issued,0.0,5.18,200000.0,50000000.0,50000000,50000000.0,21/02/2023,50000000,28/04/2023,4295884742,NL258982568=,21/02/2024
44653795891.0,4296424232,KR356205G424,100.0,20/02/2014,Issued,2.0,3.85,10000.0,200000000.0,200000000,200000000.0,20/02/2014,200000000,29/09/2014,4296424232,KR356205G42=,20/02/2024
192832000000.0,4296424232,US500630CW64,99.575,19/02/2019,Issued,2.0,3.25,200000.0,500000000.0,500000000,500000000.0,19/02/2019,500000000,04/10/2021,4296424232,500630CW6=,19/02/2024
232792000000.0,4295862902,US89114YL331,100.0,18/01/2023,Issued,12.0,5.35,1000.0,38000000.0,38000000,38000000.0,18/01/2023,38000000,03/01/2023,4295862902,89114YL33=,18/02/2024
232789000000.0,5046279231,XS2432530983,99.963,16/02/2022,Issued,2.0,1.625,200000.0,300000000.0,300000000,300000000.0,16/02/2022,300000000,07/11/2022,5046279231,CN243253098=,16/02/2024
232803000000.0,4296537663,XS2589088488,100.0,16/02/2023,Issued,0.0,5.0,200000.0,250000000.0,250000000,250000000.0,16/02/2023,250000000,22/02/2023,4296537663,XS258908848=,16/02/2024
232803000000.0,4296543239,XS2587768875,100.0,15/02/2023,Issued,0.0,5.167,200000.0,100000000.0,100000000,100000000.0,15/02/2023,100000000,08/03/2023,4296543239,NL258776887=,15/02/2024
232803000000.0,4295884742,XS2588855895,100.0,15/02/2023,Issued,0.0,5.157,200000.0,100000000.0,100000000,100000000.0,15/02/2023,100000000,28/04/2023,4295884742,NL258885589=,15/02/2024
232786000000.0,8589934213,US78014RFT23,100.0,15/08/2022,Issued,2.0,3.8,1000.0,37100000.0,37100000,37100000.0,15/08/2022,37100000,01/12/2022,8589934213,78014RFT2=,15/02/2024
232803000000.0,4295860592,XS2587560967,100.0,15/02/2023,Issued,0.0,5.42,200000.0,200000000.0,200000000,200000000.0,15/02/2023,200000000,15/02/2023,4295860592,CA258756096=,15/02/2024
44653599486.0,4295908449,US947890AH22,99.208,11/02/2014,Issued,2.0,4.375,2000.0,150000000.0,150000000,150000000.0,11/02/2014,150000000,11/01/2021,4295908449,947890AH2=,15/02/2024
232803000000.0,4296785143,XS2543844968,100.0,15/02/2023,Issued,4.0,6.06,10000.0,38790000.0,38790000,38790000.0,15/02/2023,38790000,15/02/2023,4296785143,CH254384496=,15/02/2024
232770000000.0,4296080185,XS2298321667,98.811,12/02/2021,Issued,1.0,0.25,1000.0,1250000000.0,1250000000,1250000000.0,12/02/2021,1250000000,09/12/2021,4296080185,DE229832166=,12/02/2024
232786000000.0,8589934213,US78014RGB06,100.0,12/08/2022,Issued,4.0,4.1,1000.0,40000000.0,40000000,40000000.0,12/08/2022,40000000,16/03/2023,8589934213,78014RGB0=,12/02/2024
232799000000.0,4296470941,US06749NFP24,100.0,20/01/2023,Issued,2.0,5.35,1000.0,97670000.0,97670000,97670000.0,20/01/2023,97670000,10/03/2023,4296470941,06749NFP2=,12/02/2024
192831000000.0,4295860592,US064159MK98,99.909,11/02/2019,Issued,2.0,3.4,2000.0,1250000000.0,1250000000,1250000000.0,11/02/2019,1250000000,16/06/2021,4295860592,064159MK9=,11/02/2024
232770000000.0,5000084509,FR0013399482,99.92,08/02/2019,Issued,2.0,3.08,1000.0,26700000.0,26700000,26700000.0,08/02/2019,26700000,08/02/2019,5000084509,FR0013399482=,08/02/2024
232803000000.0,4295856982,XS2584138908,100.0,07/02/2023,Issued,0.0,5.3,200000.0,150000000.0,150000000,150000000.0,07/02/2023,150000000,02/06/2023,4295856982,AU258413890=,07/02/2024
192827000000.0,8589934183,US91159HHV50,99.973,04/02/2019,Issued,2.0,3.375,1000.0,1300000000.0,1300000000,1300000000.0,04/02/2019,1300000000,21/04/2023,8589934183,91159HHV5=,05/02/2024
192828000000.0,4295860596,US06367WHH97,99.794,05/02/2019,Issued,2.0,3.3,2000.0,1750000000.0,1750000000,1750000000.0,05/02/2019,1750000000,20/12/2021,4295860596,06367WHH9=,05/02/2024
232769000000.0,4296168464,US22550L2E08,100.0,02/02/2021,Issued,2.0,0.495,250000.0,1000000000.0,1000000000,906002000.0,24/03/2023,906002000,01/11/2022,4296168464,22550L2E0=,02/02/2024
232803000000.0,4295884742,XS2583366583,100.0,02/02/2023,Issued,0.0,5.0,200000.0,200000000.0,200000000,200000000.0,02/02/2023,200000000,08/02/2023,4295884742,NL258336658=,02/02/2024
232802000000.0,4296785143,XS2525897836,100.0,02/02/2023,Issued,0.0,7.5,100000.0,45000000.0,45000000,45000000.0,02/02/2023,45000000,02/02/2023,4296785143,CH252589783=,02/02/2024
232803000000.0,4295884742,XS2582088626,100.0,01/02/2023,Issued,0.0,5.03,200000.0,250000000.0,250000000,250000000.0,01/02/2023,250000000,08/02/2023,4295884742,NL258208862=,01/02/2024
232769000000.0,8589934160,XS2293120734,100.0,01/02/2021,Issued,1.0,0.21,100000.0,150000000.0,150000000,150000000.0,01/02/2021,150000000,01/02/2021,8589934160,XS229312073=,01/02/2024
44653268085.0,5000021791,US46625HJT86,99.442,28/01/2014,Issued,2.0,3.875,2000.0,1500000000.0,1500000000,1500000000.0,28/01/2014,1500000000,01/05/2023,5000021791,46625HJT8=,01/02/2024
232770000000.0,8589934158,US45818WCG96,100.0,02/04/2019,Issued,2.0,2.29,1000.0,50000000.0,50000000,50000000.0,02/04/2019,50000000,02/04/2019,8589934158,45818WCG9=,31/01/2024
232782000000.0,4295860600,US13607XEA19,100.0,30/12/2022,Issued,2.0,5.15,1000.0,36000000.0,36000000,36000000.0,30/12/2022,36000000,15/12/2022,4295860600,13607XEA1=,30/01/2024
232802000000.0,4295856605,XS2580722432,100.0,30/01/2023,Issued,0.0,5.155,200000.0,53200000.0,53200000,53200000.0,30/01/2023,53200000,29/03/2023,4295856605,AU258072243=,30/01/2024
