ISIN,Rating Rank,Month,Year
US95001DCG34,5.666666666666667,3,2023
US95001DCG34,5.666666666666667,4,2023
US95001DCG34,5.666666666666667,5,2023
US95001DCG34,8.0,6,2023
US95001DCG34,5.666666666666667,6,2023
US95001DCG34,5.666666666666667,7,2023
US95001DCQ16,6.0,7,2022
US95001DCQ16,6.0,8,2022
US95001DCQ16,6.0,9,2022
US95001DCQ16,6.0,10,2022
US95001DCQ16,5.5,11,2022
US95001DCQ16,6.0,11,2022
US95001DCQ16,6.0,12,2022
US95001DCQ16,6.0,1,2023
US95001DCQ16,6.0,2,2023
US95001DCQ16,6.0,3,2023
US95001DCQ16,6.0,4,2023
US95001DCQ16,6.0,5,2023
US95001DCQ16,6.0,6,2023
US95001DCQ16,6.0,7,2023
US95001DCU28,5.666666666666667,1,2023
US961214CX95,5.0,5,2016
US961214CX95,5.0,6,2016
US961214CX95,5.0,7,2016
US961214CX95,3.0,8,2016
US961214CX95,3.0,9,2016
US961214CX95,3.0,10,2016
US961214CX95,3.0,11,2016
US961214CX95,3.0,12,2016
US961214CX95,3.0,1,2017
US961214CX95,3.0,2,2017
US961214CX95,3.0,3,2017
US961214CX95,3.0,4,2017
US961214CX95,3.0,5,2017
US961214CX95,4.0,6,2017
US961214CX95,4.0,7,2017
US961214CX95,4.0,8,2017
US961214CX95,4.0,9,2017
US961214CX95,4.0,10,2017
US961214CX95,4.0,11,2017
US961214CX95,4.0,12,2017
US961214CX95,4.0,1,2018
US961214CX95,4.0,2,2018
US961214CX95,6.0,3,2018
US961214CX95,6.0,4,2018
US961214CX95,6.0,5,2018
US961214CX95,6.0,6,2018
US961214CX95,6.0,7,2018
US961214CX95,6.0,8,2018
US961214CX95,6.0,9,2018
US961214CX95,6.0,10,2018
US961214CX95,6.0,11,2018
US961214CX95,6.0,12,2018
US961214CX95,6.0,1,2019
US961214CX95,6.0,2,2019
US961214CX95,6.0,3,2019
US961214CX95,6.0,4,2019
US961214CX95,6.0,5,2019
US961214CX95,6.0,6,2019
US961214CX95,6.0,7,2019
US961214CX95,6.0,8,2019
US961214CX95,6.0,9,2019
US961214CX95,6.0,10,2019
US961214CX95,6.0,11,2019
US961214CX95,4.0,12,2019
US961214CX95,7.0,1,2020
US961214CX95,7.0,2,2020
US961214CX95,6.0,3,2020
US961214CX95,6.0,4,2020
US961214CX95,6.0,5,2020
US961214CX95,6.0,6,2020
US961214CX95,6.0,7,2020
US961214CX95,6.0,8,2020
US961214CX95,6.0,9,2020
US961214CX95,6.0,10,2020
US961214CX95,6.0,11,2020
US961214CX95,6.0,12,2020
US961214CX95,6.0,1,2021
US961214CX95,6.0,2,2021
US961214CX95,6.0,3,2021
US961214CX95,6.0,4,2021
US961214CX95,6.0,5,2021
US961214CX95,6.0,6,2021
US961214CX95,6.0,7,2021
US961214CX95,6.0,8,2021
US961214CX95,6.0,9,2021
US961214CX95,6.0,10,2021
US961214CX95,6.0,11,2021
US961214CX95,6.0,12,2021
US961214CX95,6.0,1,2022
US961214CX95,6.0,2,2022
US961214CX95,6.0,3,2022
US961214CX95,6.0,4,2022
US961214CX95,6.0,5,2022
US961214CX95,6.0,6,2022
US961214CX95,6.0,7,2022
US961214CX95,6.0,8,2022
US961214CX95,6.0,9,2022
US961214CX95,6.0,10,2022
US961214CX95,6.0,11,2022
US961214CX95,6.0,12,2022
US961214CX95,6.0,1,2023
US961214CX95,6.0,2,2023
US961214CX95,4.0,3,2023
US961214CX95,6.0,3,2023
US961214CX95,6.0,4,2023
US961214CX95,6.0,5,2023
US961214CX95,6.0,6,2023
US961214CX95,6.0,7,2023
US961214DC40,3.0,8,2016
US961214DC40,5.0,9,2016
US961214DC40,5.0,10,2016
US961214DC40,5.0,11,2016
US961214DC40,5.0,12,2016
US961214DC40,5.0,1,2017
US961214DC40,5.0,2,2017
US961214DC40,5.0,3,2017
US961214DC40,5.0,4,2017
US961214DC40,5.0,5,2017
US961214DC40,4.0,6,2017
US961214DC40,4.0,7,2017
US961214DC40,4.0,8,2017
US961214DC40,4.0,9,2017
US961214DC40,4.0,10,2017
US961214DC40,4.0,11,2017
US961214DC40,4.0,12,2017
US961214DC40,4.0,1,2018
US961214DC40,4.0,2,2018
US961214DC40,6.0,3,2018
US961214DC40,6.0,4,2018
US961214DC40,6.0,5,2018
US961214DC40,6.0,6,2018
US961214DC40,6.0,7,2018
US961214DC40,6.0,8,2018
US961214DC40,6.0,9,2018
US961214DC40,6.0,10,2018
US961214DC40,6.0,11,2018
US961214DC40,6.0,12,2018
US961214DC40,6.0,1,2019
US961214DC40,6.0,2,2019
US961214DC40,6.0,3,2019
US961214DC40,6.0,4,2019
US961214DC40,6.0,5,2019
US961214DC40,6.0,6,2019
US961214DC40,6.0,7,2019
US961214DC40,6.0,8,2019
US961214DC40,6.0,9,2019
US961214DC40,6.0,10,2019
US961214DC40,6.0,11,2019
US961214DC40,4.0,12,2019
US961214DC40,7.0,1,2020
US961214DC40,7.0,2,2020
US961214DC40,6.0,3,2020
US961214DC40,6.0,4,2020
US961214DC40,6.0,5,2020
US961214DC40,6.0,6,2020
US961214DC40,6.0,7,2020
US961214DC40,6.0,8,2020
US961214DC40,6.0,9,2020
US961214DC40,6.0,10,2020
US961214DC40,6.0,11,2020
US961214DC40,6.0,12,2020
US961214DC40,6.0,1,2021
US961214DC40,6.0,2,2021
US961214DC40,6.0,3,2021
US961214DC40,6.0,4,2021
US961214DC40,6.0,5,2021
US961214DC40,6.0,6,2021
US961214DC40,6.0,7,2021
US961214DC40,6.0,8,2021
US961214DC40,6.0,9,2021
US961214DC40,6.0,10,2021
US961214DC40,6.0,11,2021
US961214DC40,6.0,12,2021
US961214DC40,6.0,1,2022
US961214DC40,6.0,2,2022
US961214DC40,6.0,3,2022
US961214DC40,6.0,4,2022
US961214DC40,6.0,5,2022
US961214DC40,6.0,6,2022
US961214DC40,6.0,7,2022
US961214DC40,6.0,8,2022
US961214DC40,6.0,9,2022
US961214DC40,6.0,10,2022
US961214DC40,6.0,11,2022
US961214DC40,6.0,12,2022
US961214DC40,6.0,1,2023
US961214DC40,6.0,2,2023
US961214DC40,4.0,3,2023
US961214DC40,6.0,3,2023
US961214DC40,6.0,4,2023
US961214DC40,6.0,5,2023
US961214DC40,6.0,6,2023
US961214DC40,6.0,7,2023
US961214DK65,3.0,2,2017
US961214DK65,5.0,3,2017
US961214DK65,5.0,4,2017
US961214DK65,5.0,5,2017
US961214DK65,4.0,6,2017
US961214DK65,4.0,7,2017
US961214DK65,4.0,8,2017
US961214DK65,4.0,9,2017
US961214DK65,4.0,10,2017
US961214DK65,4.0,11,2017
US961214DK65,4.0,12,2017
US961214DK65,4.0,1,2018
US961214DK65,4.0,2,2018
US961214DK65,6.0,3,2018
US961214DK65,6.0,4,2018
US961214DK65,6.0,5,2018
US961214DK65,6.0,6,2018
US961214DK65,6.0,7,2018
US961214DK65,6.0,8,2018
US961214DK65,6.0,9,2018
US961214DK65,6.0,10,2018
US961214DK65,6.0,11,2018
US961214DK65,6.0,12,2018
US961214DK65,6.0,1,2019
US961214DK65,6.0,2,2019
US961214DK65,6.0,3,2019
US961214DK65,6.0,4,2019
US961214DK65,6.0,5,2019
US961214DK65,6.0,6,2019
US961214DK65,6.0,7,2019
US961214DK65,6.0,8,2019
US961214DK65,6.0,9,2019
US961214DK65,6.0,10,2019
US961214DK65,6.0,11,2019
US961214DK65,4.0,12,2019
US961214DK65,7.0,1,2020
US961214DK65,7.0,2,2020
US961214DK65,6.0,3,2020
US961214DK65,6.0,4,2020
US961214DK65,6.0,5,2020
US961214DK65,6.0,6,2020
US961214DK65,6.0,7,2020
US961214DK65,6.0,8,2020
US961214DK65,6.0,9,2020
US961214DK65,6.0,10,2020
US961214DK65,6.0,11,2020
US961214DK65,6.0,12,2020
US961214DK65,6.0,1,2021
US961214DK65,6.0,2,2021
US961214DK65,6.0,3,2021
US961214DK65,6.0,4,2021
US961214DK65,6.0,5,2021
US961214DK65,6.0,6,2021
US961214DK65,6.0,7,2021
US961214DK65,6.0,8,2021
US961214DK65,6.0,9,2021
US961214DK65,6.0,10,2021
US961214DK65,6.0,11,2021
US961214DK65,6.0,12,2021
US961214DK65,6.0,1,2022
US961214DK65,6.0,2,2022
US961214DK65,6.0,3,2022
US961214DK65,6.0,4,2022
US961214DK65,6.0,5,2022
US961214DK65,6.0,6,2022
US961214DK65,6.0,7,2022
US961214DK65,6.0,8,2022
US961214DK65,6.0,9,2022
US961214DK65,6.0,10,2022
US961214DK65,6.0,11,2022
US961214DK65,6.0,12,2022
US961214DK65,6.0,1,2023
US961214DK65,6.0,2,2023
US961214DK65,4.0,3,2023
US961214DK65,6.0,3,2023
US961214DK65,6.0,4,2023
US961214DK65,6.0,5,2023
US961214DK65,6.0,6,2023
US961214DK65,6.0,7,2023
US961214DW04,4.0,1,2018
US961214DW04,5.0,2,2018
US961214DW04,5.0,3,2018
US961214DW04,5.0,4,2018
US961214DW04,5.0,5,2018
US961214DW04,5.0,6,2018
US961214DW04,5.0,7,2018
US961214DW04,5.0,8,2018
US961214DW04,5.0,9,2018
US961214DW04,5.0,10,2018
US961214DW04,5.0,11,2018
US961214DW04,5.0,12,2018
US961214DW04,5.0,1,2019
US961214DW04,5.0,2,2019
US961214DW04,5.0,3,2019
US961214DW04,5.0,4,2019
US961214DW04,5.0,5,2019
US961214DW04,5.0,6,2019
US961214DW04,5.0,7,2019
US961214DW04,5.0,8,2019
US961214DW04,5.0,9,2019
US961214DW04,5.0,10,2019
US961214DW04,5.0,11,2019
US961214DW04,4.0,12,2019
US961214DW04,4.0,1,2020
US961214DW04,4.0,2,2020
US961214DW04,4.0,3,2020
US961214DW04,4.0,4,2020
US961214DW04,4.0,5,2020
US961214DW04,4.0,6,2020
US961214DW04,6.0,7,2020
US961214DW04,6.0,8,2020
US961214DW04,6.0,9,2020
US961214DW04,6.0,10,2020
US961214DW04,6.0,11,2020
US961214DW04,6.0,12,2020
US961214DW04,6.0,1,2021
US961214DW04,6.0,2,2021
US961214DW04,6.0,3,2021
US961214DW04,6.0,4,2021
US961214DW04,6.0,5,2021
US961214DW04,6.0,6,2021
US961214DW04,6.0,7,2021
US961214DW04,6.0,8,2021
US961214DW04,6.0,9,2021
US961214DW04,6.0,10,2021
US961214DW04,6.0,11,2021
US961214DW04,6.0,12,2021
US961214DW04,6.0,1,2022
US961214DW04,6.0,2,2022
US961214DW04,6.0,3,2022
US961214DW04,6.0,4,2022
US961214DW04,6.0,5,2022
US961214DW04,6.0,6,2022
US961214DW04,6.0,7,2022
US961214DW04,6.0,8,2022
US961214DW04,6.0,9,2022
US961214DW04,6.0,10,2022
US961214DW04,6.0,11,2022
US961214DW04,6.0,12,2022
US961214DW04,6.0,1,2023
US961214DW04,6.0,2,2023
US961214DW04,4.0,3,2023
US961214DW04,6.0,3,2023
US961214DW04,6.0,4,2023
US961214DW04,6.0,5,2023
US961214DW04,6.0,6,2023
US961214DW04,6.0,7,2023
US961214EC31,4.0,2,2019
US961214EC31,4.0,3,2019
US961214EC31,4.0,4,2019
US961214EC31,4.0,5,2019
US961214EC31,4.0,6,2019
US961214EC31,4.0,7,2019
US961214EC31,4.0,8,2019
US961214EC31,4.0,9,2019
US961214EC31,4.0,10,2019
US961214EC31,4.0,11,2019
US961214EC31,4.0,12,2019
US961214EC31,4.0,1,2020
US961214EC31,4.0,2,2020
US961214EC31,4.0,3,2020
US961214EC31,4.0,4,2020
US961214EC31,4.0,5,2020
US961214EC31,4.0,6,2020
US961214EC31,4.0,7,2020
US961214EC31,4.0,8,2020
US961214EC31,4.0,9,2020
US961214EC31,4.0,10,2020
US961214EC31,4.0,11,2020
US961214EC31,4.0,12,2020
US961214EC31,4.0,1,2021
US961214EC31,4.0,2,2021
US961214EC31,4.0,3,2021
US961214EC31,4.0,4,2021
US961214EC31,4.0,5,2021
US961214EC31,4.0,6,2021
US961214EC31,4.0,7,2021
US961214EC31,4.0,8,2021
US961214EC31,4.0,9,2021
US961214EC31,4.0,10,2021
US961214EC31,4.0,11,2021
US961214EC31,4.0,12,2021
US961214EC31,4.0,1,2022
US961214EC31,4.0,2,2022
US961214EC31,4.0,3,2022
US961214EC31,4.0,4,2022
US961214EC31,4.0,5,2022
US961214EC31,4.0,6,2022
US961214EC31,4.0,7,2022
US961214EC31,4.0,8,2022
US961214EC31,4.0,9,2022
US961214EC31,4.0,10,2022
US961214EC31,4.0,11,2022
US961214EC31,4.0,12,2022
US961214EC31,4.0,1,2023
US961214EC31,4.0,2,2023
US961214EC31,4.0,3,2023
US961214EC31,4.0,3,2023
US961214EC31,4.0,4,2023
US961214EC31,4.0,5,2023
US961214EC31,4.0,6,2023
US961214EC31,4.0,7,2023
US961214EH28,4.0,11,2019
US961214EH28,4.0,12,2019
US961214EH28,4.0,1,2020
US961214EH28,4.0,2,2020
US961214EH28,4.0,3,2020
US961214EH28,4.0,4,2020
US961214EH28,4.0,5,2020
US961214EH28,4.0,6,2020
US961214EH28,6.0,7,2020
US961214EH28,5.0,8,2020
US961214EH28,5.0,9,2020
US961214EH28,5.0,10,2020
US961214EH28,5.0,11,2020
US961214EH28,5.0,12,2020
US961214EH28,5.0,1,2021
US961214EH28,5.0,2,2021
US961214EH28,5.0,3,2021
US961214EH28,5.0,4,2021
US961214EH28,5.0,5,2021
US961214EH28,5.0,6,2021
US961214EH28,5.0,7,2021
US961214EH28,5.0,8,2021
US961214EH28,5.0,9,2021
US961214EH28,5.0,10,2021
US961214EH28,5.0,11,2021
US961214EH28,5.0,12,2021
US961214EH28,5.0,1,2022
US961214EH28,5.0,2,2022
US961214EH28,5.0,3,2022
US961214EH28,5.0,4,2022
US961214EH28,5.0,5,2022
US961214EH28,5.0,6,2022
US961214EH28,5.0,7,2022
US961214EH28,5.0,8,2022
US961214EH28,5.0,9,2022
US961214EH28,5.0,10,2022
US961214EH28,5.0,11,2022
US961214EH28,5.0,12,2022
US961214EH28,5.0,1,2023
US961214EH28,5.0,2,2023
US961214EH28,4.0,3,2023
US961214EH28,5.0,3,2023
US961214EH28,5.0,4,2023
US961214EH28,5.0,5,2023
US961214EH28,5.0,6,2023
US961214EH28,5.0,7,2023
US961214EL30,4.0,1,2020
US961214EL30,4.0,2,2020
US961214EL30,4.0,3,2020
US961214EL30,6.0,4,2020
US961214EL30,6.0,5,2020
US961214EL30,6.0,6,2020
US961214EL30,6.0,7,2020
US961214EL30,6.0,8,2020
US961214EL30,6.0,9,2020
US961214EL30,6.0,10,2020
US961214EL30,6.0,11,2020
US961214EL30,6.0,12,2020
US961214EL30,6.0,1,2021
US961214EL30,6.0,2,2021
US961214EL30,6.0,3,2021
US961214EL30,6.0,4,2021
US961214EL30,6.0,5,2021
US961214EL30,6.0,6,2021
US961214EL30,6.0,7,2021
US961214EL30,6.0,8,2021
US961214EL30,6.0,9,2021
US961214EL30,6.0,10,2021
US961214EL30,6.0,11,2021
US961214EL30,6.0,12,2021
US961214EL30,6.0,1,2022
US961214EL30,6.0,2,2022
US961214EL30,6.0,3,2022
US961214EL30,6.0,4,2022
US961214EL30,6.0,5,2022
US961214EL30,6.0,6,2022
US961214EL30,6.0,7,2022
US961214EL30,6.0,8,2022
US961214EL30,6.0,9,2022
US961214EL30,6.0,10,2022
US961214EL30,6.0,11,2022
US961214EL30,6.0,12,2022
US961214EL30,6.0,1,2023
US961214EL30,6.0,2,2023
US961214EL30,4.0,3,2023
US961214EL30,6.0,3,2023
US961214EL30,6.0,4,2023
US961214EL30,6.0,5,2023
US961214EL30,6.0,6,2023
US961214EL30,6.0,7,2023
US961214ER00,4.0,5,2021
US961214ER00,4.0,6,2021
US961214ER00,4.0,7,2021
US961214ER00,4.0,8,2021
US961214ER00,4.0,9,2021
US961214ER00,4.0,10,2021
US961214ER00,4.0,11,2021
US961214ER00,4.0,12,2021
US961214ER00,4.0,1,2022
US961214ER00,4.0,2,2022
US961214ER00,4.0,3,2022
US961214ER00,4.0,4,2022
US961214ER00,4.0,5,2022
US961214ER00,4.0,6,2022
US961214ER00,4.0,7,2022
US961214ER00,4.0,8,2022
US961214ER00,4.0,9,2022
US961214ER00,4.0,10,2022
US961214ER00,4.0,11,2022
US961214ER00,4.0,12,2022
US961214ER00,4.0,1,2023
US961214ER00,4.0,2,2023
US961214ER00,4.0,3,2023
US961214ER00,4.0,3,2023
US961214ER00,4.0,4,2023
US961214ER00,4.0,5,2023
US961214ER00,4.0,6,2023
US961214ER00,4.0,7,2023
US961214ET65,4.0,5,2021
US961214ET65,4.0,6,2021
US961214ET65,4.0,7,2021
US961214ET65,4.0,8,2021
US961214ET65,4.0,9,2021
US961214ET65,4.0,10,2021
US961214ET65,4.0,11,2021
US961214ET65,4.0,12,2021
US961214ET65,4.0,1,2022
US961214ET65,4.0,2,2022
US961214ET65,4.0,3,2022
US961214ET65,4.0,4,2022
US961214ET65,4.0,5,2022
US961214ET65,4.0,6,2022
US961214ET65,4.0,7,2022
US961214ET65,4.0,8,2022
US961214ET65,4.0,9,2022
US961214ET65,4.0,10,2022
US961214ET65,4.0,11,2022
US961214ET65,4.0,12,2022
US961214ET65,4.0,1,2023
US961214ET65,4.0,2,2023
US961214ET65,4.0,3,2023
US961214ET65,4.0,3,2023
US961214ET65,4.0,4,2023
US961214ET65,4.0,5,2023
US961214ET65,4.0,6,2023
US961214ET65,4.0,7,2023
US961214EU39,4.0,12,2021
US961214EU39,4.0,1,2022
US961214EU39,4.0,2,2022
US961214EU39,4.0,3,2022
US961214EU39,4.0,4,2022
US961214EU39,6.0,5,2022
US961214EU39,6.0,6,2022
US961214EU39,6.0,7,2022
US961214EU39,6.0,8,2022
US961214EU39,6.0,9,2022
US961214EU39,6.0,10,2022
US961214EU39,6.0,11,2022
US961214EU39,6.0,12,2022
US961214EU39,6.0,1,2023
US961214EU39,6.0,2,2023
US961214EU39,4.0,3,2023
US961214EU39,6.0,3,2023
US961214EU39,6.0,4,2023
US961214EU39,6.0,5,2023
US961214EU39,6.0,6,2023
US961214EU39,6.0,7,2023
US961214EW94,4.0,12,2021
US961214EW94,4.0,1,2022
US961214EW94,4.0,2,2022
US961214EW94,4.0,3,2022
US961214EW94,4.0,4,2022
US961214EW94,6.0,5,2022
US961214EW94,6.0,6,2022
US961214EW94,6.0,7,2022
US961214EW94,6.0,8,2022
US961214EW94,6.0,9,2022
US961214EW94,6.0,10,2022
US961214EW94,6.0,11,2022
US961214EW94,6.0,12,2022
US961214EW94,6.0,1,2023
US961214EW94,6.0,2,2023
US961214EW94,4.0,3,2023
US961214EW94,6.0,3,2023
US961214EW94,6.0,4,2023
US961214EW94,6.0,5,2023
US961214EW94,6.0,6,2023
US961214EW94,6.0,7,2023
US961214FA65,4.0,5,2022
US961214FA65,4.0,6,2022
US961214FA65,4.0,7,2022
US961214FA65,4.0,8,2022
US961214FA65,4.0,9,2022
US961214FA65,4.0,10,2022
US961214FA65,6.0,11,2022
US961214FA65,6.0,12,2022
US961214FA65,6.0,1,2023
US961214FA65,6.0,2,2023
US961214FA65,4.0,3,2023
US961214FA65,6.0,3,2023
US961214FA65,6.0,4,2023
US961214FA65,6.0,5,2023
US961214FA65,6.0,6,2023
US961214FA65,6.0,7,2023
US961214FC22,4.0,5,2022
US961214FC22,4.0,6,2022
US961214FC22,4.0,7,2022
US961214FC22,4.0,8,2022
US961214FC22,4.0,9,2022
US961214FC22,4.0,10,2022
US961214FC22,6.0,11,2022
US961214FC22,6.0,12,2022
US961214FC22,6.0,1,2023
US961214FC22,6.0,2,2023
US961214FC22,4.0,3,2023
US961214FC22,6.0,3,2023
US961214FC22,6.0,4,2023
US961214FC22,6.0,5,2023
US961214FC22,6.0,6,2023
US961214FC22,6.0,7,2023
US961214FH19,4.0,11,2022
US961214FH19,4.0,12,2022
US961214FH19,4.0,1,2023
US961214FH19,4.0,2,2023
US961214FH19,4.0,3,2023
US961214FH19,4.0,3,2023
US961214FH19,4.0,4,2023
US961214FH19,4.0,5,2023
US961214FH19,4.0,6,2023
US961214FH19,4.0,7,2023
US961214FK48,4.0,11,2022
US961214FK48,4.0,12,2022
US961214FK48,4.0,1,2023
US961214FK48,4.0,2,2023
US961214FK48,4.0,3,2023
US961214FK48,4.0,3,2023
US961214FK48,4.0,4,2023
US961214FK48,4.0,5,2023
US961214FK48,4.0,6,2023
US961214FK48,4.0,7,2023
US98105EAK38,5.0,1,2021
US98105EAK38,5.0,2,2021
US98105EAK38,5.0,3,2021
US98105EAK38,5.0,4,2021
US98105EAK38,5.0,5,2021
US98105EAK38,5.0,6,2021
US98105EAK38,5.0,7,2021
US98105EAK38,5.0,7,2021
US98105EAK38,5.0,8,2021
US98105EAK38,5.0,9,2021
US98105EAK38,5.0,10,2021
US98105EAK38,5.0,11,2021
US98105EAK38,5.0,12,2021
US98105EAK38,5.0,1,2022
US98105EAK38,5.0,2,2022
US98105EAK38,5.0,3,2022
US98105EAK38,5.0,4,2022
US98105EAK38,5.0,5,2022
US98105EAK38,5.0,6,2022
US98105EAK38,5.0,7,2022
US98105EAK38,5.0,8,2022
US98105EAK38,5.0,9,2022
US98105EAK38,5.0,10,2022
US98105EAK38,5.0,11,2022
US98105EAK38,5.0,12,2022
US98105EAK38,5.0,1,2023
US98105EAK38,5.0,2,2023
US98105EAK38,5.0,3,2023
US98105EAK38,5.0,4,2023
US98105EAK38,5.0,5,2023
US98105EAK38,5.0,6,2023
US98105EAK38,5.0,7,2023
US98105EAL11,5.0,1,2022
US98105EAM93,5.0,1,2023
US98105GAK85,5.0,1,2021
US98105GAK85,5.0,2,2021
US98105GAK85,5.0,3,2021
US98105GAK85,5.0,4,2021
US98105GAK85,5.0,5,2021
US98105GAK85,5.0,6,2021
US98105GAK85,5.0,7,2021
US98105GAK85,5.0,7,2021
US98105GAK85,5.0,8,2021
US98105GAK85,5.0,9,2021
US98105GAK85,5.0,10,2021
US98105GAK85,5.0,11,2021
US98105GAK85,5.0,12,2021
US98105GAK85,5.0,1,2022
US98105GAK85,5.0,2,2022
US98105GAK85,5.0,3,2022
US98105GAK85,5.0,4,2022
US98105GAK85,5.0,5,2022
US98105GAK85,5.0,6,2022
US98105GAK85,5.0,7,2022
US98105GAK85,5.0,8,2022
US98105GAK85,5.0,9,2022
US98105GAK85,5.0,10,2022
US98105GAK85,5.0,11,2022
US98105GAK85,5.0,12,2022
US98105GAK85,5.0,1,2023
US98105GAK85,5.0,2,2023
US98105GAK85,5.0,3,2023
US98105GAK85,5.0,4,2023
US98105GAK85,5.0,5,2023
US98105GAK85,5.0,6,2023
US98105GAK85,5.0,7,2023
US98105GAL68,5.0,1,2022
US98105GAM42,5.0,1,2023
US984848AJ00,11.0,6,2017
US984848AJ00,11.0,7,2017
US984848AJ00,11.0,8,2017
US984848AJ00,11.0,9,2017
US984848AJ00,11.0,10,2017
US984848AJ00,11.0,11,2017
US984848AJ00,11.0,12,2017
US984848AJ00,14.0,1,2018
US984848AJ00,14.0,2,2018
US984848AJ00,14.0,3,2018
US984848AJ00,14.0,4,2018
US984848AJ00,14.0,5,2018
US984848AJ00,14.0,6,2018
US984848AJ00,13.0,7,2018
US984848AJ00,14.0,8,2018
US984848AJ00,12.0,9,2018
US984848AJ00,12.0,10,2018
US984848AJ00,12.0,11,2018
US984848AJ00,12.0,12,2018
US984848AJ00,12.0,1,2019
US984848AJ00,12.0,2,2019
US984848AJ00,12.0,3,2019
US984848AJ00,15.0,4,2019
US984848AJ00,15.0,5,2019
US984848AJ00,15.0,6,2019
US984848AJ00,9.5,7,2019
US984848AJ00,9.5,8,2019
US984848AJ00,9.5,9,2019
US984848AJ00,9.5,10,2019
US984848AJ00,9.5,11,2019
US984848AJ00,9.5,12,2019
US984848AJ00,9.5,1,2020
US984848AJ00,9.5,2,2020
US984848AJ00,9.5,3,2020
US984848AJ00,9.5,4,2020
US984848AJ00,9.5,5,2020
US984848AJ00,9.5,6,2020
US984848AJ00,9.5,7,2020
US984848AJ00,9.5,8,2020
US984848AJ00,9.5,9,2020
US984848AJ00,9.5,10,2020
US984848AJ00,9.5,11,2020
US984848AJ00,9.5,12,2020
US984848AJ00,9.5,1,2021
US984848AJ00,9.5,2,2021
US984848AJ00,9.5,3,2021
US984848AJ00,9.5,4,2021
US984848AJ00,9.5,5,2021
US984848AJ00,9.5,6,2021
US984848AJ00,9.5,7,2021
US984848AJ00,9.5,8,2021
US984848AJ00,9.5,9,2021
US984848AJ00,9.5,10,2021
US984848AJ00,9.5,11,2021
US984848AJ00,9.5,12,2021
US984848AJ00,9.5,1,2022
US984848AJ00,16.0,2,2022
US984848AJ00,16.0,3,2022
US984848AJ00,16.0,4,2022
US984848AJ00,16.0,5,2022
US984848AJ00,16.0,6,2022
US984848AJ00,17.0,7,2022
US984848AJ00,16.0,8,2022
US984848AJ00,17.0,8,2022
US984848AJ00,17.0,9,2022
US984848AJ00,17.0,10,2022
US984848AJ00,17.0,11,2022
US984848AJ00,17.0,12,2022
US984848AJ00,17.0,1,2023
US984848AJ00,17.0,2,2023
US984848AJ00,17.0,3,2023
US984848AJ00,17.0,4,2023
US984848AJ00,17.0,5,2023
US984848AJ00,17.0,6,2023
US984848AJ00,17.0,7,2023
US984848AM39,15.0,4,2019
US984848AM39,15.0,5,2019
US984848AM39,15.0,6,2019
US984848AM39,11.75,7,2019
US984848AM39,11.75,8,2019
US984848AM39,11.75,9,2019
US984848AM39,11.75,10,2019
US984848AM39,11.75,11,2019
US984848AM39,11.75,12,2019
US984848AM39,11.75,1,2020
US984848AM39,11.75,2,2020
US984848AM39,11.75,3,2020
US984848AM39,11.75,4,2020
US984848AM39,11.75,5,2020
US984848AM39,11.75,6,2020
US984848AM39,11.75,7,2020
US984848AM39,11.75,8,2020
US984848AM39,11.75,9,2020
US984848AM39,11.75,10,2020
US984848AM39,11.75,11,2020
US984848AM39,11.75,12,2020
US984848AM39,11.75,1,2021
US984848AM39,11.75,2,2021
US984848AM39,11.75,3,2021
US984848AM39,11.75,4,2021
US984848AM39,11.75,5,2021
US984848AM39,11.75,6,2021
US984848AM39,11.75,7,2021
US984848AM39,11.75,8,2021
US984848AM39,11.75,9,2021
US984848AM39,11.75,10,2021
US984848AM39,11.75,11,2021
US984848AM39,11.75,12,2021
US984848AM39,11.75,1,2022
US984848AM39,16.0,2,2022
US984848AM39,16.0,3,2022
US984848AM39,16.0,4,2022
US984848AM39,16.0,5,2022
US984848AM39,16.0,6,2022
US984848AM39,17.0,7,2022
US984848AM39,16.0,8,2022
US984848AM39,17.0,8,2022
US984848AM39,17.0,9,2022
US984848AM39,17.0,10,2022
US984848AM39,17.0,11,2022
US984848AM39,17.0,12,2022
US984848AM39,17.0,1,2023
US984848AM39,17.0,2,2023
US984848AM39,17.0,3,2023
US984848AM39,17.0,4,2023
US984848AM39,17.0,5,2023
US984848AM39,17.0,6,2023
US984848AM39,17.0,7,2023
USC24285Y410,5.0,1,2022
USC24285Y410,4.0,2,2022
USC24285Y410,4.0,3,2022
USC24285Y410,4.0,4,2022
USC24285Y410,4.0,5,2022
USC24285Y410,4.0,6,2022
USC24285Y410,4.0,7,2022
USC24285Y410,4.0,8,2022
USC24285Y410,4.0,9,2022
USC24285Y410,4.0,10,2022
USC24285Y410,4.0,11,2022
USC24285Y410,4.0,12,2022
USC24285Y410,4.0,1,2023
USC24285Y410,4.0,1,2023
USC24285Y410,4.0,2,2023
USC24285Y410,4.0,3,2023
USC24285Y410,4.0,4,2023
USC24285Y410,4.0,5,2023
USC24285Y410,4.0,6,2023
USC24285Y410,4.0,7,2023
USD4S46MLM53,1.0,5,2023
USG0R4HJAA41,10.5,11,2018
USG0R4HJAA41,10.5,12,2018
USG0R4HJAA41,10.5,1,2019
USG0R4HJAA41,10.5,2,2019
USG0R4HJAA41,10.5,3,2019
