RIC,Month,Year,Credit_spread
05578DAX0=,4,2020,0.02679
05578DAX0=,5,2020,0.01549
05578DAX0=,6,2020,0.01303
05578DAX0=,7,2020,0.01083
05578DAX0=,8,2020,0.00901
05578DAX0=,9,2020,0.00763
05578DAX0=,10,2020,0.00813
05578DAX0=,11,2020,0.008539999999999999
05578DAX0=,12,2020,0.00666
05578DAX0=,1,2021,0.006200000000000001
05578DAX0=,2,2021,0.0059900000000000005
05578DAX0=,3,2021,0.0045000000000000005
05578DAX0=,4,2021,0.00587
05578DAX0=,5,2021,0.0060999999999999995
05578DAX0=,6,2021,0.00647
05578DAX0=,7,2021,0.005860000000000001
05578DAX0=,8,2021,0.00712
05578DAX0=,9,2021,0.00594
05578DAX0=,10,2021,0.006030000000000001
05578DAX0=,11,2021,0.0051
05578DAX0=,12,2021,0.00683
05578DAX0=,1,2022,0.0061200000000000004
05578DAX0=,2,2022,0.00757
05578DAX0=,3,2022,0.01153
05578DAX0=,4,2022,0.01121
05578DAX0=,5,2022,0.01074
05578DAX0=,6,2022,0.012015
05578DAX0=,7,2022,0.01415
05578DAX0=,8,2022,0.01379
05578DAX0=,9,2022,0.012935
05578DAX0=,10,2022,0.01475
05578DAX0=,11,2022,0.01443
05578DAX0=,12,2022,0.01213
05578DAX0=,1,2023,0.011689999999999999
05578DAX0=,2,2023,0.01179
05578DAX0=,3,2023,0.01016
05578DAX0=,4,2023,0.0155
05578DAX0=,5,2023,0.014454999999999999
05578DAX0=,6,2023,0.01392
05578DAX0=,7,2023,0.011915
05591F2A7=,9,2018,0.00067
05591F2A7=,10,2018,0.00226
05591F2A7=,11,2018,0.0030600000000000002
05591F2A7=,12,2018,0.002665
05591F2A7=,1,2019,0.0024000000000000002
05591F2A7=,2,2019,0.00238
05591F2A7=,3,2019,0.0024000000000000002
05591F2A7=,4,2019,0.00211
05591F2A7=,5,2019,0.00147
05591F2A7=,6,2019,0.00175
05591F2A7=,7,2019,0.00213
05591F2A7=,8,2019,0.00152
05591F2A7=,9,2019,0.00148
05591F2A7=,10,2019,0.000885
05591F2A7=,11,2019,0.0013150000000000002
05591F2A7=,12,2019,0.000945
05591F2A7=,1,2020,0.0010249999999999999
05591F2A7=,2,2020,0.000775
05591F2A7=,3,2020,0.002195
05591F2A7=,4,2020,0.00367
05591F2A7=,5,2020,0.00362
05591F2A7=,6,2020,0.0030499999999999998
05591F2A7=,7,2020,0.0019099999999999998
05591F2A7=,8,2020,0.0019299999999999999
05591F2A7=,9,2020,0.00173
05591F2A7=,10,2020,0.00182
05591F2A7=,11,2020,0.00186
05591F2A7=,12,2020,0.00135
05591F2A7=,1,2021,0.00133
05591F2A7=,2,2021,0.0012799999999999999
05591F2A7=,3,2021,0.0011200000000000001
05591F2A7=,4,2021,0.00168
05591F2A7=,5,2021,0.0019399999999999999
05591F2A7=,6,2021,0.00165
05591F2A7=,7,2021,0.00075
05591F2A7=,8,2021,0.00103
05591F2A7=,9,2021,0.0007099999999999999
05591F2A7=,10,2021,0.001165
05591F2A7=,11,2021,0.00174
05591F2A7=,12,2021,0.0019100000000000002
05591F2A7=,1,2022,0.00233
05591F2A7=,2,2022,0.00266
05591F2A7=,3,2022,0.00309
05591F2A7=,4,2022,0.003155
05591F2A7=,5,2022,0.003025
05591F2A7=,6,2022,0.00315
05591F2A7=,7,2022,0.00334
05591F2A7=,8,2022,0.0028
05591F2A7=,9,2022,0.004395
05591F2A7=,10,2022,0.00406
05591F2A7=,11,2022,0.00442
05591F2A7=,12,2022,0.00291
05591F2A7=,1,2023,0.0038900000000000002
05591F2A7=,2,2023,0.00338
05591F2A7=,3,2023,0.003545
05591F2A7=,4,2023,0.007495
05591F2A7=,5,2023,0.00714
05591F2A7=,6,2023,0.00554
05591F2A7=,7,2023,0.005155
05591F2D1=,2,2019,0.00182
05591F2D1=,3,2019,0.002245
05591F2D1=,4,2019,0.00186
05591F2D1=,5,2019,0.0018
05591F2D1=,6,2019,0.00164
05591F2D1=,7,2019,0.00151
05591F2D1=,8,2019,0.0013
05591F2D1=,9,2019,0.00145
05591F2D1=,10,2019,0.00103
05591F2D1=,11,2019,0.00134
05591F2D1=,12,2019,0.0014
05591F2D1=,1,2020,0.00172
05591F2D1=,2,2020,0.0016099999999999999
05591F2D1=,3,2020,0.002375
05591F2D1=,4,2020,0.0054199999999999995
05591F2D1=,5,2020,0.0027600000000000003
05591F2D1=,6,2020,0.0027
05591F2D1=,7,2020,0.002115
05591F2D1=,8,2020,0.0019299999999999999
05591F2D1=,9,2020,0.0019000000000000002
05591F2D1=,10,2020,0.00196
05591F2D1=,11,2020,0.00155
05591F2D1=,12,2020,0.00148
05591F2D1=,1,2021,0.0014399999999999999
05591F2D1=,2,2021,0.00131
05591F2D1=,3,2021,0.00074
05591F2D1=,4,2021,0.00092
05591F2D1=,5,2021,0.00099
05591F2D1=,6,2021,0.0008500000000000001
05591F2D1=,7,2021,0.00068
05591F2D1=,8,2021,0.00076
05591F2D1=,9,2021,0.0008500000000000001
05591F2D1=,10,2021,0.00101
05591F2D1=,11,2021,0.00088
05591F2D1=,12,2021,0.001
05591F2D1=,1,2022,0.00102
05591F2D1=,2,2022,0.00122
05591F2D1=,3,2022,0.00117
05591F2D1=,4,2022,0.00151
05591F2D1=,5,2022,0.0012799999999999999
05591F2D1=,6,2022,0.00138
05591F2D1=,7,2022,0.0019000000000000002
05591F2D1=,8,2022,0.00271
05591F2D1=,9,2022,0.003295
05591F2D1=,10,2022,0.00391
05591F2D1=,11,2022,0.00383
05591F2D1=,12,2022,0.001035
05591F2D1=,1,2023,0.00117
05591F2D1=,2,2023,0.00131
05591F2D1=,3,2023,0.00111
05591F2D1=,4,2023,0.00729
05591F2D1=,5,2023,0.00725
05591F2D1=,6,2023,0.00737
05591F2D1=,7,2023,0.0072250000000000005
05591F2F6=,10,2019,0.00083
05591F2F6=,11,2019,0.001515
05591F2F6=,12,2019,0.00149
05591F2F6=,1,2020,0.0012799999999999999
05591F2F6=,2,2020,0.00118
05591F2F6=,3,2020,0.0022199999999999998
05591F2F6=,4,2020,0.00311
05591F2F6=,5,2020,0.00329
05591F2F6=,6,2020,0.0028
05591F2F6=,7,2020,0.0022500000000000003
05591F2F6=,8,2020,0.00209
05591F2F6=,9,2020,0.00197
05591F2F6=,10,2020,0.0019100000000000002
05591F2F6=,11,2020,0.00172
05591F2F6=,12,2020,0.0012100000000000001
05591F2F6=,1,2021,0.00118
05591F2F6=,2,2021,0.00109
05591F2F6=,3,2021,0.00046
05591F2F6=,4,2021,0.00065
05591F2F6=,5,2021,0.00075
05591F2F6=,6,2021,0.00062
05591F2F6=,7,2021,0.00088
05591F2F6=,8,2021,0.00105
05591F2F6=,9,2021,0.00083
05591F2F6=,10,2021,0.000665
05591F2F6=,11,2021,0.00089
05591F2F6=,12,2021,0.000615
05591F2F6=,1,2022,0.0007099999999999999
05591F2F6=,2,2022,0.000825
05591F2F6=,3,2022,0.0009350000000000001
05591F2F6=,5,2022,0.00026
05591F2F6=,6,2022,0.00134
05591F2F6=,7,2022,0.001365
05591F2F6=,8,2022,0.00308
05591F2F6=,9,2022,0.00316
05591F2F6=,10,2022,0.0038199999999999996
05591F2F6=,11,2022,0.00383
05591F2F6=,12,2022,0.0015400000000000001
05591F2F6=,1,2023,0.00156
05591F2F6=,2,2023,0.00179
05591F2F6=,3,2023,0.00163
05591F2F6=,4,2023,0.00754
05591F2F6=,5,2023,0.00736
05591F2F6=,6,2023,0.00713
05591F2F6=,7,2023,0.00681
05591F2H2=,5,2020,0.00326
05591F2H2=,6,2020,0.0034000000000000002
05591F2H2=,7,2020,0.0039000000000000003
05591F2H2=,8,2020,0.004200000000000001
05591F2H2=,9,2020,0.00451
05591F2H2=,10,2020,0.0048000000000000004
05591F2H2=,11,2020,0.00338
05591F2H2=,12,2020,0.00282
05591F2H2=,1,2021,0.00279
05591F2H2=,2,2021,0.00262
05591F2H2=,3,2021,0.00201
05591F2H2=,4,2021,0.00269
05591F2H2=,5,2021,0.00234
05591F2H2=,6,2021,0.00271
05591F2H2=,7,2021,0.00168
05591F2H2=,8,2021,0.00138
05591F2H2=,9,2021,0.001535
05591F2H2=,10,2021,0.00118
05591F2H2=,11,2021,0.0013
05591F2H2=,12,2021,0.00103
05591F2H2=,1,2022,0.00205
05591F2H2=,2,2022,0.0018800000000000002
05591F2H2=,3,2022,0.00088
05591F2H2=,4,2022,0.0032199999999999998
05591F2H2=,5,2022,0.00328
05591F2H2=,6,2022,0.0031450000000000002
05591F2H2=,7,2022,0.00186
05591F2H2=,8,2022,0.00232
05591F2H2=,9,2022,0.0033
05591F2H2=,10,2022,0.00232
05591F2H2=,11,2022,0.003065
05591F2H2=,12,2022,0.00173
05591F2H2=,1,2023,0.00251
05591F2H2=,2,2023,0.00217
05591F2H2=,3,2023,0.00415
05591F2H2=,4,2023,0.00633
05591F2H2=,5,2023,0.00785
05591F2H2=,6,2023,0.00647
05591F2H2=,7,2023,0.00718
05591F2J8=,11,2020,0.00113
05591F2J8=,12,2020,0.00119
05591F2J8=,1,2021,0.00145
05591F2J8=,2,2021,0.0014
05591F2J8=,3,2021,0.00139
05591F2J8=,4,2021,0.0015
05591F2J8=,5,2021,0.001
05591F2J8=,6,2021,0.0007800000000000001
05591F2J8=,7,2021,0.000835
05591F2J8=,8,2021,0.00092
05591F2J8=,9,2021,0.00092
05591F2J8=,10,2021,0.00092
05591F2J8=,11,2021,0.00111
05591F2J8=,12,2021,0.0015300000000000001
05591F2J8=,1,2022,0.00102
05591F2J8=,2,2022,0.00149
05591F2J8=,3,2022,0.00245
05591F2J8=,4,2022,0.00209
05591F2J8=,5,2022,0.00124
05591F2J8=,6,2022,0.00081
05591F2J8=,7,2022,0.001645
05591F2J8=,8,2022,0.00179
05591F2J8=,9,2022,0.00235
05591F2J8=,10,2022,0.000915
05591F2J8=,11,2022,0.00283
05591F2J8=,12,2022,0.00151
05591F2J8=,1,2023,0.00166
05591F2J8=,2,2023,0.0019649999999999997
05591F2J8=,3,2023,0.0016099999999999999
05591F2J8=,4,2023,0.00164
05591F2J8=,5,2023,0.00092
05591F2J8=,6,2023,0.00135
05591F2J8=,7,2023,0.00152
05591F2K5=,5,2021,0.00059
05591F2K5=,6,2021,0.00068
05591F2K5=,7,2021,0.00031
05591F2K5=,8,2021,0.00054
05591F2K5=,9,2021,0.0005300000000000001
05591F2K5=,10,2021,0.0008500000000000001
05591F2K5=,11,2021,0.00083
05591F2K5=,12,2021,0.00108
05591F2K5=,1,2022,0.0007199999999999999
05591F2K5=,2,2022,0.00151
05591F2K5=,3,2022,0.00223
05591F2K5=,4,2022,0.00209
05591F2K5=,5,2022,0.00125
05591F2K5=,6,2022,0.00125
05591F2K5=,7,2022,0.0018549999999999999
05591F2K5=,8,2022,0.00264
05591F2K5=,9,2022,0.00281
05591F2K5=,10,2022,0.0015149999999999999
05591F2K5=,11,2022,0.00341
05591F2K5=,12,2022,0.0024349999999999997
05591F2K5=,1,2023,0.00241
05591F2K5=,2,2023,0.00271
05591F2K5=,3,2023,0.00235
05591F2K5=,4,2023,0.0018800000000000002
05591F2K5=,5,2023,0.0028799999999999997
05591F2K5=,6,2023,0.00269
05591F2K5=,7,2023,0.002495
05591F2N9=,8,2022,0.001235
05591F2N9=,9,2022,0.0021
05591F2N9=,10,2022,0.00135
05591F2N9=,11,2022,0.00264
05591F2N9=,12,2022,0.00145
05591F2N9=,1,2023,0.0021
05591F2N9=,2,2023,0.00125
05591F2N9=,3,2023,0.00336
05591F2N9=,4,2023,0.00059
05591F2N9=,5,2023,0.000475
05591F2N9=,6,2023,0.000515
05591F2N9=,7,2023,0.0032
05591F2Q2=,11,2022,0.0029449999999999997
05591F2Q2=,12,2022,0.001515
05591F2Q2=,1,2023,0.00254
05591F2Q2=,2,2023,0.0012699999999999999
05591F2Q2=,3,2023,0.00455
05591F2Q2=,4,2023,0.0005
05591F2Q2=,5,2023,0.00039
05591F2Q2=,6,2023,0.0006900000000000001
05591F2Q2=,7,2023,0.00372
05591F2S8=,5,2023,0.001295
05591F2S8=,6,2023,0.00327
05591F2S8=,7,2023,0.00374
05890MAA1=,1,2018,0.01352
05890MAA1=,2,2018,0.01195
05890MAA1=,3,2018,0.01443
05890MAA1=,4,2018,0.01582
05890MAA1=,5,2018,0.0146
05890MAA1=,6,2018,0.01957
05890MAA1=,7,2018,0.0191
05890MAA1=,8,2018,0.01548
05890MAA1=,9,2018,0.0179
05890MAA1=,10,2018,0.01599
05890MAA1=,11,2018,0.01794
05890MAA1=,12,2018,0.01974
05890MAA1=,1,2019,0.02277
05890MAA1=,2,2019,0.018325
05890MAA1=,3,2019,0.01594
05890MAA1=,4,2019,0.01487
05890MAA1=,5,2019,0.01447
05890MAA1=,6,2019,0.015539999999999998
05890MAA1=,7,2019,0.014499999999999999
05890MAA1=,8,2019,0.01134
05890MAA1=,9,2019,0.01437
05890MAA1=,10,2019,0.01132
05890MAA1=,11,2019,0.01255
05890MAA1=,12,2019,0.014499999999999999
05890MAA1=,1,2020,0.013049999999999999
05890MAA1=,2,2020,0.015470000000000001
05890MAA1=,3,2020,0.01578
05890MAA1=,4,2020,0.039779999999999996
05890MAA1=,5,2020,0.0316
05890MAA1=,6,2020,0.024259999999999997
05890MAA1=,7,2020,0.021400000000000002
05890MAA1=,8,2020,0.020319999999999998
05890MAA1=,9,2020,0.01641
05890MAA1=,10,2020,0.01671
05890MAA1=,11,2020,0.0153
05890MAA1=,12,2020,0.012955000000000001
05890MAA1=,1,2021,0.01111
05890MAA1=,2,2021,0.01036
05890MAA1=,3,2021,0.00584
05890MAA1=,4,2021,0.01006
05890MAA1=,5,2021,0.01196
05890MAA1=,6,2021,0.010714999999999999
05890MAA1=,7,2021,0.01132
05890MAA1=,8,2021,0.01139
05890MAA1=,9,2021,0.01212
05890MAA1=,10,2021,0.01063
05890MAA1=,11,2021,0.010239999999999999
05890MAA1=,12,2021,0.00942
05890MAA1=,1,2022,0.0083
05890MAA1=,2,2022,0.007899999999999999
05890MAA1=,3,2022,0.01191
05890MAA1=,4,2022,0.00739
05890MAA1=,5,2022,0.011195
05890MAA1=,6,2022,0.01571
05890MAA1=,7,2022,0.01837
05890MAA1=,8,2022,0.02177
05890MAA1=,9,2022,0.01384
05890MAA1=,10,2022,0.01898
05890MAA1=,11,2022,0.01717
05890MAA1=,12,2022,0.0163
05890MAA1=,1,2023,0.01444
05890MAA1=,2,2023,0.01478
05890MAA1=,3,2023,0.00935
05890MAA1=,4,2023,0.02068
05890MAA1=,5,2023,0.02
05890MAA1=,6,2023,0.01459
05890MAA1=,7,2023,0.0128
05890MAB9=,10,2021,0.014159999999999999
05890MAB9=,11,2021,0.01515
05890MAB9=,12,2021,0.01478
05890MAB9=,1,2022,0.01426
05890MAB9=,2,2022,0.01456
05890MAB9=,3,2022,0.01865
05890MAB9=,4,2022,0.01511
05890MAB9=,5,2022,0.0146
05890MAB9=,6,2022,0.01939
05890MAB9=,7,2022,0.02129
05890MAB9=,8,2022,0.02434
05890MAB9=,9,2022,0.02031
05890MAB9=,10,2022,0.0246
05890MAB9=,11,2022,0.02247
05890MAB9=,12,2022,0.01678
05890MAB9=,1,2023,0.01366
05890MAB9=,2,2023,0.01437
05890MAB9=,3,2023,0.01313
05890MAB9=,4,2023,0.021240000000000002
05890MAB9=,5,2023,0.02084
05890MAB9=,6,2023,0.01794
05890MAB9=,7,2023,0.01618
059514AE9=,8,2017,0.02157
059514AE9=,9,2017,0.021894999999999998
059514AE9=,10,2017,0.01939
059514AE9=,11,2017,0.01924
059514AE9=,12,2017,0.01941
059514AE9=,1,2018,0.019799999999999998
059514AE9=,2,2018,0.01602
059514AE9=,3,2018,0.01884
059514AE9=,4,2018,0.02106
059514AE9=,5,2018,0.02036
059514AE9=,6,2018,0.02417
059514AE9=,7,2018,0.02443
059514AE9=,8,2018,0.01753
059514AE9=,9,2018,0.02007
059514AE9=,10,2018,0.019540000000000002
059514AE9=,11,2018,0.02221
059514AE9=,12,2018,0.02529
059514AE9=,1,2019,0.02931
059514AE9=,2,2019,0.02513
059514AE9=,3,2019,0.02184
059514AE9=,4,2019,0.021589999999999998
059514AE9=,5,2019,0.01876
059514AE9=,6,2019,0.02148
059514AE9=,7,2019,0.02051
059514AE9=,8,2019,0.01832
059514AE9=,9,2019,0.02028
059514AE9=,10,2019,0.01765
059514AE9=,11,2019,0.01783
059514AE9=,12,2019,0.01887
059514AE9=,1,2020,0.01604
059514AE9=,2,2020,0.0175
059514AE9=,3,2020,0.02336
059514AE9=,4,2020,0.05481
059514AE9=,5,2020,0.05095
059514AE9=,6,2020,0.04175
059514AE9=,7,2020,0.03589
059514AE9=,8,2020,0.03412
059514AE9=,9,2020,0.03071
059514AE9=,10,2020,0.03064
059514AE9=,11,2020,0.02841
059514AE9=,12,2020,0.02465
059514AE9=,1,2021,0.020479999999999998
059514AE9=,2,2021,0.02289
059514AE9=,3,2021,0.01959
059514AE9=,4,2021,0.02011
059514AE9=,5,2021,0.022135000000000002
059514AE9=,6,2021,0.02342
059514AE9=,7,2021,0.022205000000000003
059514AE9=,8,2021,0.02784
059514AE9=,9,2021,0.02525
059514AE9=,10,2021,0.02426
059514AE9=,11,2021,0.02163
059514AE9=,12,2021,0.02536
059514AE9=,1,2022,0.0243
059514AE9=,2,2022,0.02734
059514AE9=,3,2022,0.03734
059514AE9=,4,2022,0.028650000000000002
059514AE9=,5,2022,0.02705
059514AE9=,6,2022,0.02871
059514AE9=,7,2022,0.029155
059514AE9=,8,2022,0.040470000000000006
059514AE9=,9,2022,0.02657
059514AE9=,10,2022,0.03451
059514AE9=,11,2022,0.03719
059514AE9=,12,2022,0.032369999999999996
059514AE9=,1,2023,0.02434
059514AE9=,2,2023,0.02497
059514AE9=,3,2023,0.02386
059514AE9=,4,2023,0.04103
059514AE9=,5,2023,0.03269
059514AE9=,6,2023,0.03296
059514AE9=,7,2023,0.02392
059520AC0=,12,2021,0.01645
059520AC0=,1,2022,0.01512
059520AC0=,2,2022,0.01601
059520AC0=,3,2022,0.02027
059520AC0=,4,2022,0.01626
059520AC0=,5,2022,0.01516
059520AC0=,6,2022,0.02003
059520AC0=,7,2022,0.02203
059520AC0=,8,2022,0.02308
059520AC0=,9,2022,0.01891
059520AC0=,10,2022,0.024245000000000003
059520AC0=,11,2022,0.023954999999999997
059520AC0=,12,2022,0.01764
059520AC0=,1,2023,0.01306
059520AC0=,2,2023,0.01529
059520AC0=,3,2023,0.013600000000000001
059520AC0=,4,2023,0.02018
059520AC0=,5,2023,0.01571
059520AC0=,6,2023,0.01432
059520AC0=,7,2023,0.0124
059613AB5=,10,2013,0.0373
059613AB5=,11,2013,0.036495
059613AB5=,12,2013,0.036059999999999995
059613AB5=,1,2014,0.03634
059613AB5=,2,2014,0.043995
059613AB5=,3,2014,0.038474999999999995
059613AB5=,4,2014,0.0363
059613AB5=,5,2014,0.03646
059613AB5=,6,2014,0.03505
059613AB5=,7,2014,0.033555
059613AB5=,8,2014,0.032415
059613AB5=,9,2014,0.036135
059613AB5=,10,2014,0.036315
059613AB5=,11,2014,0.036885
059613AB5=,12,2014,0.040345
059613AB5=,1,2015,0.041855
059613AB5=,2,2015,0.047015
059613AB5=,3,2015,0.04187
059613AB5=,4,2015,0.0411
059613AB5=,5,2015,0.037975
059613AB5=,6,2015,0.04035
059613AB5=,7,2015,0.03888
059613AB5=,8,2015,0.04054
059613AB5=,9,2015,0.04117
059613AB5=,10,2015,0.043914999999999996
059613AB5=,11,2015,0.045045
059613AB5=,12,2015,0.045105
059613AB5=,1,2016,0.046549999999999994
059613AB5=,2,2016,0.04962
059613AB5=,3,2016,0.052930000000000005
059613AB5=,4,2016,0.049284999999999995
059613AB5=,5,2016,0.04564
059613AB5=,6,2016,0.046585
059613AB5=,7,2016,0.046384999999999996
059613AB5=,8,2016,0.042800000000000005
059613AB5=,9,2016,0.04037
059613AB5=,10,2016,0.04058
059613AB5=,11,2016,0.038645
059613AB5=,12,2016,0.043105
059613AB5=,1,2017,0.038095
059613AB5=,2,2017,0.03523
059613AB5=,3,2017,0.03418
059613AB5=,4,2017,0.03461
059613AB5=,5,2017,0.03589
059613AB5=,6,2017,0.032675
059613AB5=,7,2017,0.031505
059613AB5=,8,2017,0.032165
059613AB5=,9,2017,0.035245
059613AB5=,10,2017,0.030555
059613AB5=,11,2017,0.02718
059613AB5=,12,2017,0.02784
059613AB5=,1,2018,0.028375
059613AB5=,2,2018,0.029335
059613AB5=,3,2018,0.02848
059613AB5=,4,2018,0.028464999999999997
059613AB5=,5,2018,0.025085
059613AB5=,6,2018,0.03096
059613AB5=,7,2018,0.029635
059613AB5=,8,2018,0.02513
059613AB5=,9,2018,0.031024999999999997
059613AB5=,10,2018,0.035225
059613AB5=,11,2018,0.046875
059613AB5=,12,2018,0.04424
059613AB5=,1,2019,0.051320000000000005
059613AB5=,2,2019,0.039915000000000006
059613AB5=,3,2019,0.03542
059613AB5=,4,2019,0.036915
059613AB5=,5,2019,0.035435
059613AB5=,6,2019,0.038035
059613AB5=,7,2019,0.031455000000000004
059613AB5=,8,2019,0.028775000000000002
059613AB5=,9,2019,0.033894999999999995
059613AB5=,10,2019,0.033530000000000004
059613AB5=,11,2019,0.03441
059613AB5=,12,2019,0.031915
059613AB5=,1,2020,0.02795
059613AB5=,2,2020,0.028065
059613AB5=,3,2020,0.03909
059613AB5=,4,2020,0.08082500000000001
059613AB5=,5,2020,0.08765
059613AB5=,6,2020,0.086685
059613AB5=,7,2020,0.064625
059613AB5=,8,2020,0.05685
059613AB5=,9,2020,0.052265
059613AB5=,10,2020,0.048915
059613AB5=,11,2020,0.057765
059613AB5=,12,2020,0.050925
059613AB5=,1,2021,0.04801
059613AB5=,2,2021,0.04428
059613AB5=,3,2021,0.045685
059613AB5=,4,2021,0.040245
059613AB5=,5,2021,0.03524
059613AB5=,6,2021,0.031095
059613AB5=,7,2021,0.026854999999999997
059613AB5=,8,2021,0.024105
059613AB5=,9,2021,0.025935
059613AB5=,10,2021,0.024294999999999997
059613AB5=,11,2021,0.021815
059613AB5=,12,2021,0.01888
059613AB5=,1,2022,0.01732
059613AB5=,2,2022,0.017905
059613AB5=,3,2022,0.022875
059613AB5=,4,2022,0.0167
059613AB5=,5,2022,0.015145
059613AB5=,6,2022,0.01347
059613AB5=,7,2022,0.020255000000000002
059613AB5=,8,2022,0.016285
059613AB5=,9,2022,0.01072
059613AB5=,10,2022,0.013035
059613AB5=,11,2022,0.007375
059613AB5=,12,2022,0.023465
059613AB5=,1,2023,0.011449999999999998
059613AB5=,2,2023,0.02465
059613AB5=,3,2023,0.01276
059613AB5=,4,2023,0.01788
059613AB5=,5,2023,0.00751
059613AB5=,6,2023,0.021555
059613AB5=,7,2023,0.017015
05965MAG8=,1,2020,0.00963
05965MAG8=,2,2020,0.009434999999999999
05965MAG8=,3,2020,0.013940000000000001
05965MAG8=,4,2020,0.0189
05965MAG8=,5,2020,0.02441
05965MAG8=,6,2020,0.024169999999999997
05965MAG8=,7,2020,0.023899999999999998
05965MAG8=,8,2020,0.023865
05965MAG8=,9,2020,0.01227
05965MAG8=,10,2020,0.012320000000000001
05965MAG8=,11,2020,0.01233
05965MAG8=,12,2020,0.00992
05965MAG8=,1,2021,0.009395
05965MAG8=,2,2021,0.009495
05965MAG8=,3,2021,0.007679999999999999
05965MAG8=,4,2021,0.00885
05965MAG8=,5,2021,0.010239999999999999
05965MAG8=,6,2021,0.0104
05965MAG8=,7,2021,0.00848
05965MAG8=,8,2021,0.00976
05965MAG8=,9,2021,0.00893
05965MAG8=,10,2021,0.00987
05965MAG8=,11,2021,0.009389999999999999
05965MAG8=,12,2021,0.01094
05965MAG8=,1,2022,0.009170000000000001
05965MAG8=,2,2022,0.00879
05965MAG8=,3,2022,0.011814999999999999
05965MAG8=,4,2022,0.0022500000000000003
05965MAG8=,5,2022,0.01008
05965MAG8=,6,2022,0.01581
05965MAG8=,7,2022,0.02218
05965MAG8=,8,2022,0.02255
05965MAG8=,9,2022,0.01527
05965MAG8=,10,2022,0.017
05965MAG8=,11,2022,0.01804
05965MAG8=,12,2022,0.01301
05965MAG8=,1,2023,0.01138
05965MAG8=,2,2023,0.00989
05965MAG8=,3,2023,0.008074999999999999
05965MAG8=,4,2023,0.014655
05965MAG8=,5,2023,0.010794999999999999
05965MAG8=,6,2023,0.004845
05965MAG8=,7,2023,0.00631
05968LAM4=,1,2020,0.01491
05968LAM4=,2,2020,0.0148
05968LAM4=,3,2020,0.02103
05968LAM4=,4,2020,0.048905000000000004
05968LAM4=,5,2020,0.04367
05968LAM4=,6,2020,0.033625
05968LAM4=,7,2020,0.03068
05968LAM4=,8,2020,0.026505
05968LAM4=,9,2020,0.022655
05968LAM4=,10,2020,0.026735000000000002
05968LAM4=,11,2020,0.023785
05968LAM4=,12,2020,0.0159
05968LAM4=,1,2021,0.015825
05968LAM4=,2,2021,0.018155
05968LAM4=,3,2021,0.014965
05968LAM4=,4,2021,0.017375
05968LAM4=,5,2021,0.018924999999999997
05968LAM4=,6,2021,0.017070000000000002
05968LAM4=,7,2021,0.016730000000000002
05968LAM4=,8,2021,0.021835
05968LAM4=,9,2021,0.020545
05968LAM4=,10,2021,0.02008
05968LAM4=,11,2021,0.01762
05968LAM4=,12,2021,0.023055
05968LAM4=,1,2022,0.01956
05968LAM4=,2,2022,0.021955
05968LAM4=,3,2022,0.02554
05968LAM4=,4,2022,0.01455
05968LAM4=,5,2022,0.02605
05968LAM4=,6,2022,0.02083
05968LAM4=,7,2022,0.034345
05968LAM4=,8,2022,0.020694999999999998
05968LAM4=,9,2022,0.020465
05968LAM4=,10,2022,0.02948
05968LAM4=,11,2022,0.036035
05968LAM4=,12,2022,0.021635
05968LAM4=,1,2023,0.012469999999999998
05968LAM4=,2,2023,0.021335
05968LAM4=,3,2023,0.01926
05968LAM4=,4,2023,0.023704999999999997
05968LAM4=,5,2023,0.0189
05968LAM4=,6,2023,0.016864999999999998
05968LAM4=,7,2023,0.011245
05969AAA3=,8,2020,0.042465
05969AAA3=,9,2020,0.04239
05969AAA3=,10,2020,0.04225
05969AAA3=,11,2020,0.04228
05969AAA3=,12,2020,0.03975
05969AAA3=,1,2021,0.03753
05969AAA3=,2,2021,0.03574
05969AAA3=,3,2021,0.03558
05969AAA3=,4,2021,0.03573
05969AAA3=,5,2021,0.03572
05969AAA3=,6,2021,0.0357
05969AAA3=,7,2021,0.03566
05969AAA3=,8,2021,0.036180000000000004
05969AAA3=,9,2021,0.03612
05969AAA3=,10,2021,0.03614
05969AAA3=,11,2021,0.03598
05969AAA3=,12,2021,0.03625
05969AAA3=,1,2022,0.03638
05969AAA3=,2,2022,0.01956
05969AAA3=,3,2022,0.01613
05969AAA3=,4,2022,0.016145
05969AAA3=,5,2022,0.015945
05969AAA3=,6,2022,0.02011
05969AAA3=,7,2022,0.021495
05969AAA3=,8,2022,0.02143
05969AAA3=,9,2022,0.021554999999999998
05969AAA3=,10,2022,0.024480000000000002
05969AAA3=,11,2022,0.02466
05969AAA3=,12,2022,0.02635
05969AAA3=,1,2023,0.02625
05969AAA3=,2,2023,0.0265
05969AAA3=,3,2023,0.026430000000000002
05969AAA3=,4,2023,0.031059999999999997
05969AAA3=,5,2023,0.031225
05969AAA3=,6,2023,0.060145000000000004
05969AAA3=,7,2023,0.060065
05969BAD5=,4,2020,0.047909999999999994
05969BAD5=,5,2020,0.042679999999999996
05969BAD5=,6,2020,0.034140000000000004
05969BAD5=,7,2020,0.028675
05969BAD5=,8,2020,0.026505
05969BAD5=,9,2020,0.022629999999999997
05969BAD5=,10,2020,0.024255
05969BAD5=,11,2020,0.0213
05969BAD5=,12,2020,0.01849
05969BAD5=,1,2021,0.01443
